"SKU","Product_Name","Description","Default_Image","Brand","Category","Condition","EAN","Price","Stock","Handling_Time","Shipping_Template_Id","Shipping_Weight_(Kg)","Warranty (Months)","Free Returns","ASIN","MPN","RRP","Parent_Group","Variant_One_Name","Variant_One_Value","Variant_Two_Name","Variant_Two_Value","Clothing Size","Colour","Summary_Point_One","Summary_Point_Two","Summary_Point_Three","Summary_Point_Four","Summary_Point_Five","Additional_images_One","Additional_images_Two","Additional_images_Three","Additional_images_Four","Additional_images_Five","Additional_images_Six","Additional_images_Seven","Additional_images_Eight","Additional_images_Nine","Additional_images_Ten"
"OB-32959178396","1/35 Scale Resin Figures Assembled Model Kits Historical Military Miniature Toy Officer Diorama Unassembled Unpainted 410","<p><strong>1/35 Scale Resin Figures Assembled Model Kits Historical Military Miniature Toy Officer Diorama Unassembled Unpainted 410</strong></p>
<p>A highly detailed resin diorama set kit in 1/35 scale. Military themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin diorama set kit</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Military</li>
  <li><strong>Type:</strong> Diorama Set</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qS5pSse.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959084","15.99","5","5","Deliveries","","","No","","","22.39","","","","","","","","High-detail resin diorama set kit in 1/35 scale","Military themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qS5pr0b.jpg","","","","","","","","",""
"OB-32957077144","1/35 Resin Figures Model Kits Historical Military Scene Infantrymans On March Unassembled Unpainted","<p><strong>1/35 Resin Figures Model Kits Historical Military Scene Infantrymans On March Unassembled Unpainted</strong></p>
<p>A highly detailed resin figure kit in 1/35 scale. Military themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin figure kit</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Military</li>
  <li><strong>Type:</strong> Figure</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qSA7jPs.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959091","20.99","5","5","Deliveries","","","No","","","29.39","","","","","","","","High-detail resin figure kit in 1/35 scale","Military themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qSTvvA7.jpg","https://iili.io/qS5pgqu.jpg","https://iili.io/qS5pPdx.jpg","","","","","","",""
"OB-32920610061","1/35 Resin Figure Model Kit 116 Wss Panzer Crew One Figures Unassembled Unpainted Top","<p><strong>1/35 Resin Figure Model Kit 116 Wss Panzer Crew One Figures Unassembled Unpainted Top</strong></p>
<p>A highly detailed resin figure kit in 1/35 scale. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin figure kit</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Fantasy</li>
  <li><strong>Type:</strong> Figure</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qSA7rx9.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959107","19.99","5","5","Deliveries","","","No","","","27.99","","","","","","","","High-detail resin figure kit in 1/35 scale","Fantasy themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qS5pseV.jpg","https://iili.io/qS5pLmB.jpg","https://iili.io/qS5pi5Q.jpg","","","","","","",""
"OB-32920314754","1/35 Resin Figure Model Kit Scene Pow, 1944-45 075 Unassembled Unpainted Top","<p><strong>1/35 Resin Figure Model Kit Scene Pow, 1944-45 075 Unassembled Unpainted Top</strong></p>
<p>A highly detailed resin figure kit in 1/35 scale. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin figure kit</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Fantasy</li>
  <li><strong>Type:</strong> Figure</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qSA74Ve.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959114","16.99","5","5","Deliveries","","","No","","","23.79","","","","","","","","High-detail resin figure kit in 1/35 scale","Fantasy themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qS5ptX1.jpg","https://iili.io/qS5yJ7R.jpg","https://iili.io/qS5pmqg.jpg","","","","","","",""
"OB-1005008133909452","1/35 Scale Resin Figure Assembled Model Kit Wwii Theme Miniature Sculpture Machine Gun Soldier Unassembled Unpainted Diorama Toy","<p><strong>1/35 Scale Resin Figure Assembled Model Kit Wwii Theme Miniature Sculpture Machine Gun Soldier Unassembled Unpainted Diorama Toy</strong></p>
<p>A highly detailed resin diorama set kit in 1/35 scale. World War II themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin diorama set kit</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> World War II</li>
  <li><strong>Type:</strong> Diorama Set</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qS5pp1a.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959121","17.99","5","5","Deliveries","","","No","","","25.19","","","","","","","","High-detail resin diorama set kit in 1/35 scale","World War II themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qS5yFII.jpg","https://iili.io/qS5yz74.jpg","","","","","","","",""
"OB-1005007156097058","1/35 Scale Soldiers Throwing Grenade Wwii (2 Figures) Resin Figure Model Kit Unassembled Unpainted Figure Diorine Diorama Toy","<p><strong>1/35 Scale Soldiers Throwing Grenade Wwii (2 Figures) Resin Figure Model Kit Unassembled Unpainted Figure Diorine Diorama Toy</strong></p>
<p>A highly detailed resin diorama set kit in 1/35 scale, featuring 2 figure(s). World War II themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin diorama set kit (2 figure(s))</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> World War II</li>
  <li><strong>Type:</strong> Diorama Set</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qS5yBBn.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959138","19.99","5","5","Deliveries","","","No","","","27.99","","","","","","","","High-detail resin diorama set kit in 1/35 scale","World War II themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qS5yC1s.jpg","","","","","","","","",""
"OB-1005006716546402","1/35 Scale Resin Figure Model Kit Military Hobby Miniature Tank Crew 3 Persons Diorama Figurine Unassembled And Unpainted N286","<p><strong>1/35 Scale Resin Figure Model Kit Military Hobby Miniature Tank Crew 3 Persons Diorama Figurine Unassembled And Unpainted N286</strong></p>
<p>A highly detailed resin diorama set kit in 1/35 scale, featuring 3 figure(s). Military themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin diorama set kit (3 figure(s))</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Military</li>
  <li><strong>Type:</strong> Diorama Set</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qS5ynrG.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959145","32.99","5","5","Deliveries","","","No","","","46.19","","","","","","","","High-detail resin diorama set kit in 1/35 scale","Military themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qSAYNX1.jpg","https://iili.io/qS5y02j.jpg","https://iili.io/qS5yIkl.jpg","https://iili.io/qS5yAIS.jpg","","","","","",""
"OB-1005006492819881","1 35 Ratio Resin Figure Model Building Kit Hobby Miniature Diorama Statue Vietnam Sniper Unassembled And Unpainted Diy Toy","<p><strong>1 35 Ratio Resin Figure Model Building Kit Hobby Miniature Diorama Statue Vietnam Sniper Unassembled And Unpainted Diy Toy</strong></p>
<p>A highly detailed resin diorama set kit in 1/35 scale. Modern Military themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin diorama set kit</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Modern Military</li>
  <li><strong>Type:</strong> Diorama Set</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qS5ycrb.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959152","16.99","5","5","Deliveries","","","No","","","23.79","","","","","","","","High-detail resin diorama set kit in 1/35 scale","Modern Military themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qSAYg7R.jpg","https://iili.io/qS5yEkQ.jpg","","","","","","","",""
"OB-1005006262925537","1/35 Diecast Resin Figure Assembled Model Kit Historical Military Miniature Diorama Soldier 3 People Unassembled Unpainted 997A","<p><strong>1/35 Diecast Resin Figure Assembled Model Kit Historical Military Miniature Diorama Soldier 3 People Unassembled Unpainted 997A</strong></p>
<p>A highly detailed resin diorama set kit in 1/35 scale, featuring 3 figure(s). Military themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin diorama set kit (3 figure(s))</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Military</li>
  <li><strong>Type:</strong> Diorama Set</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qS5y1Yx.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959169","24.99","5","5","Deliveries","","","No","","","34.99","","","","","","","","High-detail resin diorama set kit in 1/35 scale","Military themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qS5yGpV.jpg","https://iili.io/qSTZwX4.jpg","","","","","","","",""
"OB-1005006148817055","1/35 Resin Figure Model Assembly Kit History Military Us Army Tank Soldier 4 Figures Miniature Toy Unassembled Unpainted 951A","<p><strong>1/35 Resin Figure Model Assembly Kit History Military Us Army Tank Soldier 4 Figures Miniature Toy Unassembled Unpainted 951A</strong></p>
<p>A highly detailed resin vehicle kit kit in 1/35 scale, featuring 4 figure(s). Military themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin vehicle kit kit (4 figure(s))</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Military</li>
  <li><strong>Type:</strong> Vehicle Kit</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qS5yWhP.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959176","27.99","5","5","Deliveries","","","No","","","39.19","","","","","","","","High-detail resin vehicle kit kit in 1/35 scale","Military themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qS5yVTB.jpg","https://iili.io/qS5yN4a.jpg","","","","","","","",""
"OB-1005006143196345","1/35 Scale Resin Figure Assembled Model Kit Polish Afv Crew 2 Figures Miniature Gk Toy Unassembled Unpainted 914A","<p><strong>1/35 Scale Resin Figure Assembled Model Kit Polish Afv Crew 2 Figures Miniature Gk Toy Unassembled Unpainted 914A</strong></p>
<p>A highly detailed resin figure kit in 1/35 scale, featuring 2 figure(s). Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin figure kit (2 figure(s))</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Fantasy</li>
  <li><strong>Type:</strong> Figure</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qS5yjCF.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959183","19.99","5","5","Deliveries","","","No","","","27.99","","","","","","","","High-detail resin figure kit in 1/35 scale","Fantasy themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qS5yXQ1.jpg","https://iili.io/qS5ygjI.jpg","https://iili.io/qS5yUTN.jpg","","","","","","",""
"OB-1005006085213180","1/35 Scale Diecast Resin Figure Soldier Model Kit Modern Military Miniature Toy Militiaman 1Person Unassembled Unpainted 541X","<p><strong>1/35 Scale Diecast Resin Figure Soldier Model Kit Modern Military Miniature Toy Militiaman 1Person Unassembled Unpainted 541X</strong></p>
<p>A highly detailed resin figure kit in 1/35 scale, featuring 1 figure(s). Modern Military themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin figure kit (1 figure(s))</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Modern Military</li>
  <li><strong>Type:</strong> Figure</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qSAadQ9.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959190","16.99","5","5","Deliveries","","","No","","","23.79","","","","","","","","High-detail resin figure kit in 1/35 scale","Modern Military themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","https://iili.io/qS5ytyl.jpg","https://iili.io/qS5yL3G.jpg","","","","","","","",""
"OB-1005005998921580","1/35 Scale Resin Figure Model Kit Modern Us Army Tank Soldier 2 People (Without Tank) Unassembled Unpainted 2264","<p><strong>1/35 Scale Resin Figure Model Kit Modern Us Army Tank Soldier 2 People (Without Tank) Unassembled Unpainted 2264</strong></p>
<p>A highly detailed resin vehicle kit kit in 1/35 scale, featuring 2 figure(s). Military themed. Supplied unassembled and unpainted, ready for your creative touch.</p>

<p><strong>What's Included</strong></p>
<ul>
  <li>Resin vehicle kit kit (2 figure(s))</li>
  <li>Cast in high-quality resin for fine detail</li>
</ul>

<p><strong>Specifications</strong></p>
<ul>
  <li><strong>Material:</strong> Resin</li>
  <li><strong>Scale:</strong> 1/35</li>
  <li><strong>Theme:</strong> Military</li>
  <li><strong>Type:</strong> Vehicle Kit</li>
  <li><strong>Condition:</strong> Brand new, unbuilt kit</li>
</ul>

<p><strong>Assembly &amp; Painting Tips</strong></p>
<ul>
  <li>Wash all parts in warm soapy water before priming to remove mould release</li>
  <li>Use super glue (cyanoacrylate) or two-part epoxy for assembly</li>
  <li>Prime with a grey or white spray primer before painting</li>
  <li>Acrylic or enamel model paints are both suitable</li>
</ul>

<p><strong>Ideal For</strong></p>
<ul>
  <li>Scale model builders and painters</li>
  <li>Diorama creators</li>
  <li>Military history and miniature collectors</li>
  <li>Wargaming and tabletop RPG enthusiasts</li>
  <li>A unique gift for hobby enthusiasts</li>
</ul>

<p><em>Please examine all photos carefully. Images show the kit assembled and painted as a reference only &mdash; you will receive the unassembled, unpainted resin kit.</em></p>","https://iili.io/qSAanpV.jpg","Unbranded","Toys & Games > Action Figures & Collectibles > Model Kits","New","5061122959206","19.99","5","5","Deliveries","","","No","","","27.99","","","","","","","","High-detail resin vehicle kit kit in 1/35 scale","Military themed — perfect for collectors and modellers","Cast in premium resin for crisp, fine detail","Supplied unassembled and unpainted — customise to your vision","Ideal for dioramas, display cabinets, and wargaming tables","","","","","","","","","",""
